,image,First_caption,Second_caption,Thrid_caption,Forth_caption,Fifth_caption,new_caption,1_gram_bleu,2_gram_bleu,3_gram_bleu,4_gram_bleu,culmulated_4_gram_bleu
486,460781612_6815c74d37.jpg,black and white dog catches frisbee in midair,black and white dog is midjump and has frisbee in his mouth,black and white dog jumps up in the air to catch frisbee,dog jumps in the air catching frisbee in its mouth,white dog in jump holding plate in his mouth,black and white dog is running in the air,0.8888888888888888,0.75,0.5714285714285714,0.3333333333333333,0.5969491792019646
487,460935487_75b2da7854.jpg,black and white dog is running up path towards some potted plants,dog follows another dog around the corner but looks back,dog is turns back toward the camera near some potted plants,dog turning to look at the camera,white and black dog in hallway filled with potted plants,two dogs are playing with the ball,0.2857142857142857,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.331960397810445e-231
488,460973814_5eacd1ced4.jpg,group of people sitting around table drinking tea or coffee,three individuals sit at table smiling,three people gather around table for beverages,three people gather around the table and have their picture taken,two women and man sit at table having coffee in home,man in red shirt is sitting in front of table,0.5,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.5319719891192393e-231
489,461019788_bc0993dabd.jpg,couple stands on dock by the water hugging,stone dock and couple hugging at the end water behind,two people are hugging at the end of stone jetty that looks out over the ocean,two people embrace on the end of dock,two people stand on the pier looking at the ocean and embrace,two people are standing on the beach,0.6191984998215584,0.43343894987509085,0.17337557995003636,1.928867353251809e-308,5.473461026881688e-78
490,461505235_590102a5bf.jpg,man repels down cliff over water,mountain climber hangs from cliff above the ocean,person descends rope from cliff into the ocean,person is climbing cliff wall over rocky shore using rope,the man is climbing up the rock,man is climbing rock rock,0.6549846024623855,0.40936537653899097,0.272910251025994,1.8217363958297824e-308,6.042433724643145e-78
491,462080147_ca088e6541.jpg,man holding bottle of wine with box on his head,man holding wine bottle and wearing box on his head is standing next to man wearing black hoodie,one man wearing black hoodie sweatshirt and another wearing box over his head,one person is wearing box on their head and holding bottle while another man is standing next to him,two men one with box on his head holding bottle,man in black shirt and black shirt is standing in front of the building,0.42857142857142855,0.07692307692307693,2.2250738585072626e-308,2.2250738585072626e-308,6.356121367760845e-155
492,462198798_89e2df0358.jpg,big black dog is walking along the water 's edge,black dog and its reflection are seen near pond ringed by dry foliage,black dog is walking beside water in the woods,black dog walks along marsh 's edge,dog is walking near body of water,black dog is running through the water,0.7142857142857143,0.5,0.2,2.2250738585072626e-308,6.313993041533344e-78
493,462288558_b31a8a976f.jpg,pitbull dog is biting another dog on the face,tan dog opens his mouth to bite another tan dog,one dog is trying to bite another,one tag dog biting another tan dog while laying on bed,two brown dogs playing with each other one has his mouth open biting the other dog,dog is laying on the floor,0.7054014374088451,0.5078890349343684,1.8834843577582417e-308,1.8834843577582417e-308,1.0617745298225874e-154
494,463786229_b54c9a3436.jpg,bee clings to yellow flower,bee on top of flower,bee sits on flower,small bee landed on bunch of yellow flowers,beautiful blue sky and yellow flowers,the dog is standing in the water,0.0,0.0,0.0,0.0,0.0
495,463875230_f19e83d6df.jpg,girl wearing pink swings on swing,little girl is swinging high above wooden fence on the swing,young girl in pick shirt swinging up in the air on swing set,the girl is on swing,the little girl played on the swing,man is jumping over the water,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.384292958842266e-231
496,463978865_c87c6ca84c.jpg,man sitting on the left near man walking along the side of street with colorful buildings,man walking by sitting man on the street,man with dreadlocks and backpack walks down the sidewalk with colorful buildings in the background,white man with dreadlocks walks down the sidewalk,two boys are on the sidewalk as cars pass by on the road,man in red shirt and blue shirt is walking on street,0.4547743189500984,1.8551618224632315e-308,1.8551618224632315e-308,1.8551618224632315e-308,1.3053751225723612e-231
497,464116251_1ac4bc91f8.jpg,black brown and white dog jumping over pile of logs with trees in the background,dog is jumping over some logs,dog jumps over pile of logs,dog jumps over pile of wood,large dog is leaping over some logs in woodland clearing,two dogs are running in the snow,0.2857142857142857,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,6.968148412761692e-155
498,464251704_b0f0c4c87a.jpg,girl in pink top is swinging with her hair flying everywhere,girl is swinging,girl is swinging and looking down with her hair flying,girl 's hair streams behind her as she swings,girl with long hair flying in the breeze while she swings,boy in red shirt is jumping in the air,0.3333333333333333,0.12500000000000003,2.2250738585072626e-308,2.2250738585072626e-308,6.7393716283177006e-155
499,464506846_1734302b58.jpg,black dog is running across grassy field in front of some bushes,dog in grassy park jumping and playing,dog with muzzle on,muzzled greyhound leaps over grassy ground,the black dog leaps into the air in the grass,dog is running in the grass,1.0,0.8,0.5,2.2250738585072626e-308,9.712948939678164e-78
500,464527562_a18f095225.jpg,brown dog has purple disc,brown dog has its eyes closed and purple frisbee in its mouth,the brown and black dog is holding pink disc on green yard,the dog returns the play toy to its master,this is dog holding frisbee,two dogs are playing in the grass,0.2857142857142857,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.331960397810445e-231
501,465859490_b077219424.jpg,group of people are listening to man with moustache speak into microphone,lady with brown hair sitting at table while someone speaks on microphone in the background,man holds microphone and speaks as group of seated people watch and one woman looks down,woman at table looking down,people sit tables while man speaks with microphone,man in black shirt and black and white and white and white and white woman in black shirt and black and white and white and white woman are sitting on the street,0.28125,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.3267266604633973e-231
502,465994762_1760e83c5d.jpg,brown dog jumps over chain,dog jumps over chain,dog leaping over chain,greyhound jumps over chain,brown dog leaps over chain suspended over gravel road,dog is jumping over the water,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.384292958842266e-231
503,466176275_f40d37851e.jpg,grey labradoodle jumps over another large dog,one grey puddle jumping in the air in front of another tan dog,two dogs are chasing each other in yard,two dogs playing in grass,two dogs the gray poodle high in the air play on the grass,two dogs are running in the grass,0.8571428571428571,0.6666666666666666,0.2,2.2250738585072626e-308,7.101238428437038e-78
504,466956209_2ffcea3941.jpg,distant person is climbing up very sheer mountain,panoramic distance view of rock climber going up steep mountain wall,person rock climbing,there is person scaling very steep rock wall,this person is climbing the side of mountain,man is climbing rock,0.75,0.3333333333333333,2.2250738585072626e-308,2.2250738585072626e-308,1.0547686614863434e-154
505,466956675_a2fb6bf901.jpg,man climbing sheer rock wall,person climbing large mountainside,person climbs up rock face,rock climber,climber ascending mountain,man is climbing rock,0.75,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.6954057018456463e-231
506,467858872_f3431df682.jpg,two dogs are bending over and looking down into ditch to investigate,two dogs are digging under large rock with their bottoms to the camera,two dogs are shown with only their tails and backsides as they dig in the dirt,two dogs are sniffing at the ground with their tails in the air,two dogs with their heads down hole and their tails are sticking straight up,two dogs are playing in the water,0.34967261396925226,0.24477082977847658,0.09790833191139064,1.0892663493304385e-308,3.0909626319832877e-78
507,467960888_6943257534.jpg,black dog running along the edge of the ocean,black dog runs along the beach,black dog runs through surf on sandy beach,dog runs along the ocean surf,balck dog is running on clean sand beach very close to surf,dog is running in the water,0.6666666666666666,0.4,0.25,2.2250738585072626e-308,6.206021746903507e-78
508,468102269_135938e209.jpg,couple kiss outdoors while another couple watch,man and woman are outside kissing with woman wearing red scarf in the background,the woman on the right is wearing red scarf,two people in complete love are kissing in the most beautiful embrace,two people kissing,two men are standing in front of the water,0.4444444444444444,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.4875195904069663e-231
509,468141298_3154d717e1.jpg,street view with cars and buildings,cars are parked by little store in quaint european street,cobblestone street and line of storefronts,people stand outside of building that has cars parked in front,there are two blue signs on the corner of the street,man in red shirt is standing on the street,0.39770636302860873,0.22370982920359242,1.991083571408152e-308,1.991083571408152e-308,7.70649047396433e-155
510,468310111_d9396abcbd.jpg,black and white dog is running through cow field,black and white dog running in the grass where there are some cows,calf is running in the fields while cows look on,cow herd grazing in the pasture with dog running in the foreground,dog running in the grass around sheep,two dogs are playing in the grass,0.5714285714285714,0.3333333333333333,0.2,2.2250738585072626e-308,5.395774370246974e-78
511,468608014_09fd20eb9b.jpg,dog bites an object offered by person,dog playing with dog toy as someone tries to pull it from its mouth,golden retriever plays with toy,the photographer is playing tug-of-war with dog,two dogs fighting for the same chew toy,dog is running in the grass,0.5,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.5319719891192393e-231
512,468871328_72990babd4.jpg,two brown dogs are laying on the street next to metal pole,two dogs are chained to pole,two dogs are tied to tree in city,two dogs tied to tree,two small dogs sit near tree,two dogs are playing in the snow,0.7142857142857143,0.3333333333333333,0.2,2.2250738585072626e-308,5.705336763108155e-78
513,468911753_cc595f5da0.jpg,brown and white dog runs away carrying big stick,dog running through the grass with stick in his mouth,dog fetching huge stick,the brown and white dog is carrying stick in his mouth,the brown dog is running away with stick in its mouth,black and white dog is running in the grass,0.8888888888888888,0.625,0.42857142857142855,0.16666666666666669,0.4463236137853328
514,468918320_9c275b877f.jpg,young couple kissing on park bench,young man and woman sitting on bench outside are kissing,couple is making out on park bench in public,the girl and boy are kissing whilst sitting on wooden bench,the man and woman sitting on bench are kissing,two girls are sitting on bench,0.6666666666666666,0.4,0.25,2.2250738585072626e-308,6.206021746903507e-78
515,468930779_8008d90e10.jpg,brown dog carrying stick in its mouth,dog has its head coming up from the water as it holds stick,dog swimming with stick in its mouth,swimming dog with small branch in its mouth,closeup of brown dog in the water holding very large stick,dog is swimming in the water,0.7054014374088451,0.33859268995624564,0.2116204312226535,1.8834843577582417e-308,5.5546715329196825e-78
516,469021173_aa31c07108.jpg,hiker wearing an orange backpack is walking through long grass,man walking in brush with big orange backpack,man with an orange backpack in an bushy area,person with large backpack hiking through the tall grass,the hiker with black and orange backpack walks away into the wooded area,two people are standing on the ground,0.12383969996431167,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,9.709385502639237e-232
517,469029994_349e138606.jpg,backpacker looks over cliff towards the fog,backpacker looks toward foggy landscape,hiker stands on hill looking into the distance,man with an orange backpack is standing on cliffside path,hiker with yellow backpack stares into fog,man in red shirt is standing on the ground,0.5555555555555556,0.25,0.14285714285714285,2.2250738585072626e-308,4.583829695130767e-78
518,469259974_bb03c15c42.jpg,man drinking and reading the paper,man reads the newspaper at table for one,man reads the newspaper while having drink,man wearing glasses sits with drink at table whilst reading the newspaper,an african-american man reading the newspaper and drinking beer in shop,man in blue shirt is sitting on the table,0.4444444444444444,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.4875195904069663e-231
519,469617651_278e586e46.jpg,couple of people sit in chairs in waiting room lit in sunlight,line of white chairs folded and few indescript people sitting in the background,people wait in chairs one person has their shoe off,photo of an inside of place with chairs and people sitting in them,some people are sitting in seats under white framed glass canopy,man in blue shirt is standing on the street,0.19885318151430437,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,1.1193096620723278e-231
520,469969326_4b84073286.jpg,woman carrying backpack sits on rocky ledge overlooking the water,woman sits alone on the rocks by beach,woman sits on rock by the water,woman sits on the rock,woman wearing red backpack is sitting on rock overlooking the water,man in blue shirt is standing on rock,0.375,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,7.176381577237209e-155
521,470373679_98dceb19e7.jpg,group of people inside building that overlooks large mountain,large window with mountain range while onlookers stand in front,people look out the window at mountains,people stand and look out the window to view the mountain,sillhouttes of people in front of mountain and in front of window,the man is sitting on the steps of the water,0.3,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.3483065280626046e-231
522,470887781_faae5dae83.jpg,crowd at rally,crowd of people remember the armenian genocide from 1915 to 1923,group of people are gathered to watch man speak from podium about armenian genocide,people gather to hear speech related to the armenian genocide,there is man in suit speaking at podium at protest march,group of people are standing in front of building,0.49713295378576094,0.33556474380538864,0.255668376232677,0.1491398861357283,0.2824099048856541
523,470887785_e0b1241d94.jpg,lady is giving speech dealing with the armenian genocide,middle eastern woman is talking into microphone at protest event,speaking woman at podium has the phrase armenian genocide written on it flanked by priests and men in suits,woman speaking at an armenian genocide event,woman speaks at podium surrounded by religious men,man in black shirt and black shirt is standing in front of the building,0.2857142857142857,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.331960397810445e-231
524,470887791_86d5a08a38.jpg,man and woman standing with group of spectators,man holding flag stands next to woman wearing black and white,man holding flag and woman behind railing,an elder man in white shirt and cap waves flag as group of people stand behind him,an older man with red blue and orange flag in crowd,man in red shirt and black shirt is standing in front of the street,0.5714285714285714,0.15384615384615385,2.2250738585072626e-308,2.2250738585072626e-308,8.122399835366372e-155
525,470887795_8443ce53d0.jpg,boy drinks from glass bottle,girl in purple sweater is watching boy drink from bottle,girl in purple sweater watching boy drink from green bottle,little girl in pink watches young boy drink out of bottle on crowded street,boy drinking from green bottle with girl in purple sweater watching,girl in red shirt is standing in the grass,0.2982797722714565,0.11185491460179624,1.991083571408152e-308,1.991083571408152e-308,6.030654703641957e-155
526,470903027_489cc507de.jpg,man sitting cross-legged in field,man wearing hat is sitting on the ground with small bag,person wearing hat sits on the grass with mountain behind him,person with stocking cap on is sitting down on grassy plain with mountain behind them,man on green grass mountains and semi-cloudy sky in background,man in blue shirt is standing on the ground,0.596559544542913,0.22370982920359242,0.1278341881163385,1.991083571408152e-308,4.29307862935549e-78
527,471402959_0b187560df.jpg,an african american woman wearing an orange dress with hood is covering her face with her hand while sitting in chair,woman in an orange-hooded outfit is sitting with her hand on her face,woman in red headscarf covering her face,woman in orange clothing putting her palm over her face,woman in orange headscarf with her hand over her face sitting in blue chair,man in red shirt and white shirt is sitting on the floor,0.38335183942888473,0.16728080265987696,2.0471667756573244e-308,2.0471667756573244e-308,7.200083385062637e-155
528,472396131_6e97068d93.jpg,puppy catching bird,small white dog holds bird in its mouth as it runs in field,white dog carries gray bird in field,white puppy is carrying black bird in its mouth,the dog returns with the hunter 's bird,two dogs are running in the grass,0.2857142857142857,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.331960397810445e-231
529,472535997_0dbf42b9f3.jpg,two african toddlers dressed in pink are playing in sparsely decorated kitchen,two girls in pink dresses dance and clap,two little girls in pink are dancing,two little girls wearing pink outfits dance together,two very young girls in pink dance inside,little girl in pink dress is playing in the grass,0.5,0.2222222222222222,2.2250738585072626e-308,2.2250738585072626e-308,8.612150057732663e-155
530,472661386_723aae880b.jpg,class holds up their certificates,group of children posing with their certificates,group of children showing their diplomas,the children hold up awards,the girl in yellow shirt walks in front of group of kids holding up awards,two men are sitting on the street,0.14285714285714285,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.1200407237786664e-231
531,472860064_a96a228796.jpg,black dog in front of tree jumping towards red frisbee,dog jumps through the grass,grey dog jumps in the air to catch frisbee in grassy park,shaggy dog jumps outside in the grass,the black dog is jumping up in the air,black dog is running in the grass,0.8571428571428571,0.6666666666666666,0.4,2.2250738585072626e-308,8.44484326442819e-78
532,473220329_819a913bbb.jpg,woman is walking away on wooden walkway through field of golden plants,woman walking over bridge with tall grass on either side of her,woman walks along boardwalk,woman with dark hair walks through grassy field on path with wooden handrails,young woman crosses bridge through field of tall grass,man is standing on the edge of rock,0.3309363384692233,1.9636207881546135e-308,1.9636207881546135e-308,1.9636207881546135e-308,1.258141043412406e-231
533,473988700_570422001b.jpg,black and brown dog shakes water off of itself,brown and black dog shaking the water of himself,brown and black dog with red and blue collar stands on brown grassy surface with water droplets all around,dog stretches its neck out as it shakes off dust,wet dog shaking off excess water in field,black dog is running in the snow,0.4953587998572467,0.14447964995836363,1.928867353251809e-308,1.928867353251809e-308,7.183445846156676e-155
534,475042270_719ebe6c48.jpg,golden retriever is playing with smaller black and brown dog in pink collar,small black and brown dog is jumping on large orange dog,smaller black dog fighting with larger brown dog in forest,brown dog with mouth open near head of black and tan dog,two dogs playing near the woods,brown dog is running in the grass,0.7142857142857143,0.3333333333333333,0.2,2.2250738585072626e-308,5.705336763108155e-78
535,475313618_bdb2f72be5.jpg,female in bluejeans is standing in an enclosed area with arms folded,girl stands in dimly lit area,lone woamn wearing black hoodie and blue jeans standing on sidewalk,girl stands in subway waiting on something,girl with crossed arms stands in stone corridor seated figure in background,two men are standing on the street,0.2857142857142857,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,6.968148412761692e-155
536,475317104_1cdc1653b4.jpg,girl standing in an enclosed place,girl stands alone while man raises his arms in the background,teenage girl stands in large industrial garage with two boys sitting in the background,woman wearing black shirt and blue jeans standing on sidewalk,young lady standing alone waiting,man in red shirt is standing on the street,0.596559544542913,0.11185491460179624,1.991083571408152e-308,1.991083571408152e-308,7.171697481695543e-155
537,475778645_65b7343c47.jpg,boy in harness climbs rock wall,small boy hangs from safety harness next to climbing wall,young boy on harness climbs up boulder,the boy is climbing white rock wall,the small child climbs white rock wall,boy in blue shirt is standing on the ground,0.49713295378576094,0.11185491460179624,1.991083571408152e-308,1.991083571408152e-308,6.8521466667561e-155
538,475816542_f5c2736815.jpg,black and brown dog are running toward the camera,black and yellow dog,black dog and brown dog with ball,large black dog and large yellow dog appear to be playing with soccer ball,the black dog is by soccer ball and the brown dog is running,two dogs are running in the grass,0.42857142857142855,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,7.711523862191631e-155
539,475980315_b8ecd50094.jpg,white dog fetches stick as he swims in lake,white dog holds stick while swimming,white dog retrieves the stick from the lake for her owner,white dog swims with stick,white dog retrieving stick from water,black dog is running through the water,0.42857142857142855,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.4740564900137075e-231
540,476233374_e1396998ef.jpg,little boy and little girl are playing with pebbles on the beach,small boy and girl on the beach 's edge looking at the ground,two kids playing on pebble beach by the water,two little kids play on pebble covered beach,two young child stand on the rocks near the edge of the water,two children are standing on the beach,0.6191984998215584,0.2889592999167272,0.17337557995003636,1.928867353251809e-308,4.945830350570697e-78
541,476740978_45b65ebe0c.jpg,group of people are holding up signs,group of people carry pink letters that spell impeach,many woman hold up sign reading impeach,people holding pink signs that spell out impeach,war protesters on curb with pink umbrellas spelling out impeach,two men are standing in front of the street,0.2222222222222222,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.2508498911928379e-231
542,476759700_8911f087f8.jpg,man carrying sign that says free hug along the sidewalk,man holds up free hugs sign above his head,man is holding sign that says free hugs,young man in black shirt is holding free hugs sign,the man is wearing green shirt and blue jeans and carrying free hugs sign,man in red shirt is standing on the street,0.5555555555555556,0.25,2.2250738585072626e-308,2.2250738585072626e-308,9.106239987484608e-155
543,476760133_c33d2bd83d.jpg,black dog is running across the grass carrying something in its mouth,black dog is running outside with toy in its mouth,black dog runs along the green grass carrying toy in its mouth,black dog runs on green grass with toy in his mouth,black dog is carrying something in its mouth and running in the grass,black dog is running through the grass,0.558376335026619,0.4342927050207037,0.26057562301242226,0.1628597643827639,0.31850355294022703
544,477204750_d04d111cd4.jpg,dog is playing fetch with ball,dog stirs up the dirt on the ground while running to catch ball,dog turns on the grass to persue flying ball,light brown dog is chasing after ball,yellow dog anticipates ball,two dogs are running in the grass,0.42857142857142855,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,7.711523862191631e-155
545,477254932_56b48d775d.jpg,girl flipping into swimming pool while others swim,girl heads into the pool while others chat at the side,girl is diving into an indoor pool,many people are in an indoor swimming pool and one girl is in the act of jumping in headfirst,the teenagers are swimming in an indoor pool together,boy in blue shirt is jumping into pool,0.625,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.619863157690489e-231
546,477768471_d7cd618fdb.jpg,black and white dog is playing with golf ball in the sand,dog playing with golf ball in front of small wooden fence on the beach,dog plays in the sand with ball,white dog with black spots looks at golf ball in the sand,the dog eyes the ball before retrieving it,two dogs are playing in the snow,0.42857142857142855,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,7.711523862191631e-155
547,478208896_90e7187b64.jpg,girl climbs huge rock,lady in black pants and her shadow climb large rocks,rock climber taking large step up the side of rock face,girl in black pants climbing smooth rock,young woman wearing striped shirt rock climbing,man in red shirt is standing on the ground,0.2982797722714565,1.991083571408152e-308,1.991083571408152e-308,1.991083571408152e-308,1.2387197655613557e-231
548,478209058_21e2c37c73.jpg,man in red climbs rock in field of snow cliffs and fallen boulders,man is rock climbing up snowy rocky mountain,man wearing red shirt scales rock in boulder field,person climbing large rock with many snow covered rocks in the background,the person with the red long sleeved shirt is climbing rock in the snow,two people are standing on snowy hill,0.12383969996431167,1.928867353251809e-308,1.928867353251809e-308,1.928867353251809e-308,9.709385502639237e-232
549,478592803_f57cc9c461.jpg,the backs of two asian girls wearing red tops and holding red flags,two asian girls dressed in red are standing at busy pedestrian crossing,two girls in red jackets are trying to cross traffic with lot of cars going by,two people in red jackets with red sashes standing on street corner,two women attempting to cross busy street in china,two people are standing on sidewalk,0.5054422164271946,0.36391839582758007,1.3495755153097447e-308,1.3495755153097447e-308,7.607946953876474e-155
550,47870024_73a4481f7d.jpg,boy in yellow is riding scooter on the street,boy on scooter,boy wearing helmet rides scooter in suburban neighborhood,child on scooter is jumping the curb,young boy wearing an orange helmet riding scooter,man in red shirt is riding skateboard on the street,0.6,0.3333333333333333,0.12500000000000003,2.2250738585072626e-308,4.856474469839072e-78
551,47871819_db55ac4699.jpg,soccer player in blue is chasing after the player in black and white,the girl in the white strip is falling down as the girl in the blue strip challenges for the soccer ball,the girls are playing soccer,two women in soccer uniforms playing soccer,two young women on different teams are playing soccer on field,two men are playing soccer in the field,0.875,0.42857142857142855,0.16666666666666669,2.2250738585072626e-308,6.10669334877734e-78
552,478750151_e0adb5030a.jpg,white dog races brown dog in field of grass,one brown and one white dog running through field,the brown and white dogs run through the field,two dogs are running side by side in the field,two dogs run through the brush,two dogs are running in the grass,1.0,0.6666666666666666,0.4,0.25,0.5081327481546147
553,478754346_addb53893c.jpg,dirt bike rider rides off of jump,dirt biker with number 625 is racing on course,man in helmet does jump on his bike,man in yellow rides motocross bike down dirt track in forest,dirt bike racer,man in red helmet is riding bike on dirt track,0.8,0.2222222222222222,2.2250738585072626e-308,2.2250738585072626e-308,9.68593575240737e-155
554,479807115_3a484fb18b.jpg,man riding dirt bike in down hill in competition,motocross rider wearing red white and black with white helmet,motorcycle racer going down steep dirt hill,person rides motorbike down dirt hill,the man is riding bike down dirt hill,man in red shirt is riding bike on the hill,0.8,0.2222222222222222,0.12500000000000003,2.2250738585072626e-308,4.715556789227057e-78
555,479807465_cf42f39d00.jpg,fallen dirt biker is aided by another,young man pushes his motocross bike up dirt hill,the dirt bike rider is deep in the sand,two boys lifting dirt bike,young dirt bikers try to get dirt bike up sandy hill,man in red helmet riding bike,0.5,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.5319719891192393e-231
556,479807833_85eed6899c.jpg,dirt biker rides up rocky hill on motorized dirt bike,man wearing helmet and safety suit goes uphill over rocks on dirt bike,man wearing protective gear riding dirt bike up rocky hill,an off road motorbike climbs rocky hill,person on motorcycle going uphill on rocky terrain,man is riding bike on the ground,0.5714285714285714,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.583976781977924e-231
557,480200554_6155e9dfeb.jpg,an elderly man wearing sombrero riding mobility scooter while shopping for shoes,an old man on cart shopping for shoes,an old man wearing large hat and riding in motorized wheelchair is picking out shoes at store,man on electric scooter looking at shelves of shoes,senior citizen shops for shoes with sombrero on his head,two women are standing in front of the street,0.2222222222222222,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.2508498911928379e-231
558,480505313_2dc686e5db.jpg,couple is photographed in front of large outdoor fountain,couple pose in front of fountain,an older couple posing in front of fountain for picture,older couple posing for picture in front of fountain,the parents of the younger male are posing for picture in front of water fountain,two girls are standing in front of the street,0.5555555555555556,0.375,0.14285714285714285,2.2250738585072626e-308,5.072841446586652e-78
559,480607352_65614ab348.jpg,man in bright clothing plays an instrument on the street,man wearing colorful and striped sweater plays music in the street,man wearing multi-color coat is playing the guitar on the street,man wearing multicolored striped shirt playing the guitar on the street,street performer in colorful shirt performing with small guitar,man in red shirt and black shirt is walking down street,0.5454545454545454,0.10000000000000002,2.2250738585072626e-308,2.2250738585072626e-308,7.208781414766327e-155
560,481054596_cad8c02103.jpg,couple hugging with other people standing around in front of some buildings,man and woman hug on street,the man in the red shirt is taking photo of the couple that is hugging on the sidewalk,the man in the red shirt is taking picture of the two people hugging,two people share hug,man in red shirt is walking down street,0.75,0.42857142857142855,0.16666666666666669,2.2250738585072626e-308,5.87583260478785e-78
561,481632457_7372f18275.jpg,big tri-colored and smaller puppy with light blue eyes are playing together,an adult australian shepherd follows behind running australian shepherd puppy,puppy with blue eyes runs an older dog with blue eyes stands behind,small black and white dog is followed by larger dog in grassy yard,the two dogs are outside,two dogs are running in the grass,0.8571428571428571,0.3333333333333333,0.2,2.2250738585072626e-308,5.971405938334709e-78
562,481732592_b50194cb89.jpg,creepy old man stars at young couple as they smoke cigarette,man and woman sitting with man standing to the left,an older man stands over two youths at the corner of an unusual building,red haired man in white pants glances at couple sitting on step,several people standing and sitting outside on the sidewalk,man in blue shirt is sitting on the sidewalk,0.6666666666666666,0.5,0.14285714285714285,2.2250738585072626e-308,5.705336763108155e-78
563,481827288_a688be7913.jpg,two brown dog play together in the water,two brown dogs playing in water,two dogs playing in the ocean,two dogs play in the water,two identical brown dogs in the water with their noses in the air,dog is running in the water,0.6666666666666666,0.4,0.25,2.2250738585072626e-308,6.206021746903507e-78
564,481887827_f8975dabf1.jpg,group of people sit before campfire,four people sit around campfire and the sky is blue behind them,several people sit by campfire in the darkness,three people lounge on dark prairie in front of campfire,three people sitting around fire,group of people are standing on the street,0.625,0.2857142857142857,0.16666666666666669,2.2250738585072626e-308,5.072841446586652e-78
565,482047956_9a29e9cee6.jpg,group of girls are riding on roller coaster,three girls are riding ride with shoulder harnesses as the girl in green poses,three girls are riding on roller coaster,three girls on an amusement ride enjoying themselves,three young girls posing while riding roller coaster,two children are sitting on the street,0.42857142857142855,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.4740564900137075e-231
566,482088914_e6ea4501e9.jpg,kayaker almost turns over,kayaker traverses some churning rapids,man is kayaking in rough water,man kayaks in wavy water,person in blue kayak battles the waves,man in red kayak is in the water,0.75,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.6954057018456463e-231
567,482098572_e83153b300.jpg,man in yellow boat paddling against waves,person in yellow kayak is paddling through river with snowy banks,the kayaker is going through rapids,the man is in yellow kayak in rough waters,this person in yellow kayak is riding the rapids,man in blue kayak is in the water,0.75,0.42857142857142855,2.2250738585072626e-308,2.2250738585072626e-308,1.1231644147255971e-154
568,482353373_03a9d5e8bc.jpg,girl in petterned shirt is talking to guy with hat in billiards room,man holding pool stick talking to woman in pool hall,man in black hat is talking to woman with an animal print shirt,boy holding pool cue looking at person in sweater,two people are talking to each other at pool place,man in red shirt and white shirt is standing in front of the camera,0.3571428571428572,0.15384615384615385,2.2250738585072626e-308,2.2250738585072626e-308,7.221948193667952e-155
569,482830610_13a0a6c924.jpg,girl reads and listens to music on bus,woman reads book on train,woman reads while on public transportation,the girl is sitting on train and reading book,woman on train reading and listening to headphones,two children are sitting on the floor,0.42857142857142855,0.16666666666666669,2.2250738585072626e-308,2.2250738585072626e-308,7.711523862191631e-155
570,482882307_7dcb9eee11.jpg,guy in midair is behind the raft full of people,man flipped off of white water raft,man flying out of river raft filled with other people,man has fallen out of white water raft while other rafters look at him,man is launched into the air from raft,man in red kayak is riding in the water,0.5555555555555556,2.2250738585072626e-308,2.2250738585072626e-308,2.2250738585072626e-308,1.5728604687011317e-231
